id_cliente;indica_amigo;n_indicacoes;tempo_empresa;ultima_oferta_aceita;contrata_telefonia;tarifa_linha;varias_linhas_telefonicas;internet_da_empresa;tipo_internet;tipo_contrato;faturamento_papel;tipo_pagamento;receita
2359-QWQUL;Yes;1;39;None;Yes;9.51;No;Yes;Fiber Optic;One Year;Yes;Credit Card;4505.74
9103-TCIHJ;No;0;15;Offer D;Yes;40.66;Yes;Yes;DSL;Month-to-Month;Yes;Mailed Check;1509.7
4140-WJAWW;No;0;5;None;Yes;6.17;No;No;None;Month-to-Month;No;Credit Card;138.9
6653-CBBOM;No;0;1;Offer E;Yes;15.92;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;86.22
6101-IMRMM;No;0;6;Offer E;Yes;16.58;No;Yes;Fiber Optic;Month-to-Month;No;Mailed Check;684.93
8943-URTMR;No;0;2;Offer E;Yes;29.04;No;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;210.78
2955-PSXOE;No;0;1;None;Yes;43.52;No;No;None;Month-to-Month;Yes;Bank Withdrawal;63.72
7762-URZQH;No;0;66;None;Yes;23.51;Yes;Yes;Fiber Optic;Two Year;Yes;Credit Card;8533.01
6907-NZZIJ;No;0;36;None;Yes;13.35;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4126.2
2911-UREFD;Yes;3;39;None;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;2184.35
3744-ZRRDZ;No;0;21;Offer D;Yes;12.76;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2120.81
5673-TIYIB;No;0;2;Offer E;No;0;No;Yes;DSL;Month-to-Month;Yes;Credit Card;77.15
1602-IJQQE;No;0;4;Offer E;Yes;29.11;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;454.54
4628-WQCQQ;No;0;35;None;Yes;25.51;No;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;3923.45
1644-IRKSF;Yes;5;33;None;Yes;20.02;No;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;3785.16
3705-PSNGL;No;0;45;Offer B;Yes;25.4;No;No;None;One Year;Yes;Bank Withdrawal;2073.45
2606-RMDHZ;No;0;6;Offer E;No;0;No;Yes;DSL;Month-to-Month;Yes;Credit Card;208.7
6861-OKBCE;No;0;11;Offer D;Yes;33.06;No;No;None;Month-to-Month;No;Credit Card;585.01
9940-RHLFB;No;0;1;Offer E;Yes;26.06;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;101.36
1383-EZRWL;No;0;7;Offer E;Yes;48.22;No;No;None;Month-to-Month;No;Mailed Check;502.39
4759-TRPLW;No;0;1;Offer E;Yes;29.63;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;100.03
8563-IIOXK;Yes;4;7;Offer E;Yes;36.14;No;Yes;DSL;One Year;Yes;Bank Withdrawal;584.28
2982-VPSGI;Yes;1;11;Offer D;Yes;25.67;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1361.27
8199-ZLLSA;No;0;67;None;Yes;22.66;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;9322.37
4625-EWPTF;No;0;8;Offer E;No;0;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;226.45
5980-NOPLP;Yes;4;44;None;Yes;11.24;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4858.66
9874-QLCLH;Yes;1;17;Offer D;Yes;4.91;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1826.97
6000-APYLU;No;0;9;None;Yes;20.34;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;896.16
0947-IDHRQ;No;0;7;None;Yes;39.21;No;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;811.17
9048-JVYVF;No;0;3;None;Yes;35.64;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;298.27
1902-XBTFB;No;0;22;Offer D;Yes;39.58;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2872.26
2794-XIMMO;Yes;1;53;None;No;0;No;Yes;DSL;One Year;Yes;Bank Withdrawal;3184.25
8382-SHQEH;Yes;1;8;None;Yes;29;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;996.95
2983-ZANRP;Yes;1;2;None;Yes;8.5;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;162.4
7845-URHJN;Yes;1;8;None;Yes;11.35;No;No;None;Month-to-Month;No;Bank Withdrawal;247.05
3034-ZBEQN;Yes;1;48;None;No;0;No;Yes;DSL;One Year;No;Mailed Check;1604.5
0302-JOIVN;Yes;1;8;None;Yes;16.88;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;977.94
5366-IJEQJ;No;0;20;Offer D;Yes;5.54;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1872.25
1981-INRFU;No;0;2;None;Yes;8.32;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;181.14
4971-PUYQO;No;0;27;None;Yes;11.09;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;3024.03
1527-SXDPN;Yes;1;52;None;Yes;46.59;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;7532.93
8634-CILSZ;No;0;69;Offer A;Yes;20.44;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;8630.71
6682-QJDGB;No;0;40;None;Yes;8.08;No;Yes;DSL;Month-to-Month;Yes;Mailed Check;2462.4
8780-IXSTS;No;0;6;None;Yes;1.15;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;528.2
9530-EHPOH;No;0;11;Offer D;Yes;15.03;Yes;Yes;DSL;Month-to-Month;No;Bank Withdrawal;773.33
0345-HKJVM;No;0;6;None;Yes;2.6;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;593.2
3049-SOLAY;Yes;5;3;None;Yes;23.26;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;382.63
3235-ETOOB;Yes;1;8;None;Yes;47.91;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;993.18
8058-INTPH;No;0;1;None;Yes;22.48;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;102.13
8821-XNHVZ;Yes;1;1;None;Yes;39.79;No;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;119.84
2082-OJVTK;Yes;1;29;None;Yes;4;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2814.35
5940-NFXKV;Yes;1;19;None;Yes;14.09;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1863.46
8053-WWDRO;Yes;1;6;None;Yes;31.7;No;No;None;Month-to-Month;No;Bank Withdrawal;336.5
9564-KCLHR;No;0;1;None;Yes;6.44;No;Yes;DSL;Month-to-Month;No;Mailed Check;57.69
2082-CEFLT;No;0;1;Offer E;Yes;11.73;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;57.33
1213-NGCUN;No;0;6;Offer E;Yes;48.89;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;560.69
5688-KZTSN;Yes;1;15;None;Yes;31.14;No;No;None;Month-to-Month;Yes;Bank Withdrawal;755.15
2894-QOJRX;Yes;1;25;Offer C;No;0;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;853
3143-JQEGI;Yes;1;13;None;Yes;17.83;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1454.59
6386-SZZKH;Yes;1;49;None;Yes;6.45;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;5609.25
3521-SYVOR;No;0;37;Offer C;Yes;3.27;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;2466.19
9526-JAWYF;No;0;26;Offer C;Yes;6.24;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;2497.54
5649-VUKMC;No;0;12;None;Yes;34.81;No;Yes;Fiber Optic;One Year;No;Mailed Check;1532.87
4919-IKATY;Yes;3;5;Offer E;Yes;36.88;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;638.15
9050-QLROH;No;0;18;None;Yes;28.59;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;2111.87
0877-SDMBN;No;0;54;None;Yes;43.47;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;7986.43
8065-YKXKD;No;0;10;None;Yes;5.63;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;855.95
9637-EIHEQ;No;0;1;None;Yes;22.82;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;73.62
9689-PTNPG;No;0;2;Offer E;Yes;39.03;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;232.61
9465-RWMXL;Yes;1;32;Offer C;Yes;22.57;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3170.19
2362-IBOOY;No;0;36;Offer C;Yes;43.97;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4633.07
0843-WTBXE;No;0;53;None;Yes;16.43;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;5388.04
5515-IDEJJ;Yes;4;1;Offer E;Yes;45.77;No;No;None;Month-to-Month;No;Mailed Check;65.67
5376-DEQCP;No;0;1;None;Yes;27.12;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;97.72
9095-HFAFX;No;0;5;Offer E;Yes;20.2;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;500.6
2379-ENZGV;No;0;6;Offer E;Yes;39.32;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;759.42
2722-VOJQL;No;0;64;None;Yes;24.23;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;8453.82
5228-EXCET;No;0;13;None;Yes;12.54;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1171.72
7394-FKDNK;Yes;3;9;Offer E;Yes;26.51;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1091.69
6331-LWDTQ;No;0;10;None;Yes;33.75;Yes;Yes;DSL;Month-to-Month;Yes;Credit Card;1211.75
1597-FZREH;No;0;2;Offer E;Yes;41.64;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;244.08
0727-IWKVK;No;0;9;Offer E;Yes;19.18;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;914.32
3512-IZIKN;Yes;1;70;Offer A;Yes;42.67;Yes;Yes;DSL;Two Year;No;Credit Card;7746.65
6141-OOXUQ;No;0;1;Offer E;Yes;17.25;No;No;None;Month-to-Month;No;Mailed Check;36.9
7503-ZGUZJ;No;0;1;None;Yes;22.3;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;146.95
8718-PTMEZ;No;0;13;None;No;0;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;347.25
2207-OBZNX;No;0;7;None;Yes;34.49;No;Yes;Cable;Month-to-Month;Yes;Mailed Check;595.48
6142-VSJQO;No;0;1;None;Yes;40.42;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;84.77
6437-UKHMV;No;0;7;None;Yes;28.92;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;788.49
1114-CENIM;No;0;54;None;Yes;6.7;Yes;Yes;Cable;Month-to-Month;Yes;Credit Card;3454.45
6289-CPNLD;Yes;3;33;Offer C;Yes;33.32;No;Yes;DSL;One Year;Yes;Mailed Check;3504.61
5536-SLHPM;Yes;5;55;None;Yes;19.41;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5525.7
8837-VVWLQ;No;0;8;None;Yes;32.31;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;926.88
2696-NARTR;No;0;11;None;Yes;44.94;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1420.59
7614-QVWQL;Yes;2;49;None;No;0;No;Yes;DSL;One Year;Yes;Bank Withdrawal;2591.25
1809-DMJHQ;No;0;5;None;Yes;23.89;No;Yes;DSL;Month-to-Month;No;Mailed Check;341.15
6923-EFPNL;No;0;4;None;Yes;9.98;Yes;Yes;DSL;Month-to-Month;No;Credit Card;241.02
9574-RKJIF;Yes;1;30;Offer C;Yes;28.85;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3784.2
2619-WFQWU;No;0;1;None;Yes;2.24;No;Yes;Fiber Optic;Month-to-Month;Yes;Mailed Check;72.39
0778-NELLA;No;0;9;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Credit Card;296.1
4614-NUVZD;No;0;1;None;Yes;22.86;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;103.96
3803-KMQFW;Yes;1;1;None;Yes;37.92;No;No;None;Month-to-Month;No;Credit Card;58.47
6804-GDMOI;No;0;61;None;Yes;41.23;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8943.43
9572-MTILT;Yes;7;59;None;Yes;49.31;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;9202.19
9611-CTWIH;No;0;3;None;Yes;16.15;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;288.9
0329-GTIAJ;No;0;3;None;Yes;30.18;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;405.84
6629-CZTTH;No;0;1;None;Yes;48.22;No;Yes;Cable;Month-to-Month;Yes;Credit Card;103.92
5364-EVNIB;No;0;13;None;Yes;30.88;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1374.89
5087-SUURX;Yes;1;18;None;No;0;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;669.85
4929-BSTRX;No;0;1;None;Yes;1.59;No;Yes;Cable;Month-to-Month;Yes;Credit Card;55.14
2225-ZRGSG;Yes;1;70;Offer A;Yes;5.48;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;6962.65
5271-YNWVR;Yes;1;68;Offer A;Yes;23.67;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;9465.56
6330-JKLPC;Yes;3;11;Offer D;Yes;11.5;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1023.4
4667-OHGKG;No;0;1;None;Yes;49.2;No;No;None;Month-to-Month;Yes;Credit Card;68.5
1660-HSOOQ;No;0;1;None;Yes;4.18;No;Yes;DSL;Month-to-Month;Yes;Credit Card;93.83
7253-UVNDW;No;0;46;None;Yes;45.2;No;Yes;DSL;Two Year;No;Credit Card;4539.35
7228-OMTPN;No;0;4;None;Yes;49.14;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;567.21
2344-JMOGN;Yes;1;9;None;Yes;17.47;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;1047.83
3799-ISUZQ;Yes;9;7;None;Yes;35.42;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;777.44
1794-HBQTJ;No;0;1;Offer E;Yes;6.54;No;Yes;Cable;Month-to-Month;Yes;Credit Card;55.14
4818-DRBQT;Yes;1;29;Offer C;Yes;26.03;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3020.12
1320-HTRDR;No;0;3;Offer E;Yes;47.51;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;363.13
1493-AMTIE;No;0;1;Offer E;Yes;10.98;No;No;None;Month-to-Month;Yes;Bank Withdrawal;31.18
6424-ELEYH;Yes;1;3;Offer E;Yes;35.18;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;335.04
4391-RESHN;No;0;23;Offer D;Yes;16.28;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;2844.54
6821-BUXUX;No;0;13;Offer D;Yes;17.02;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1465.76
9801-GDWGV;No;0;39;Offer C;Yes;34.74;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5349.31
2320-JRSDE;Yes;1;1;None;Yes;7.49;No;No;None;Month-to-Month;Yes;Bank Withdrawal;27.39
0601-WZHJF;Yes;1;14;Offer D;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;667.7
5143-WMWOG;No;0;1;None;Yes;17.61;No;No;None;Month-to-Month;No;Bank Withdrawal;37.56
5393-RXQSZ;No;0;1;None;Yes;19.32;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;98.92
0231-LXVAP;No;0;1;None;Yes;44.56;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;120.46
9444-JTXHZ;Yes;1;1;None;Yes;35.15;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;161.35
5510-BOIUJ;No;0;1;None;Yes;12.81;No;No;None;Month-to-Month;No;Credit Card;32.06
4471-KXAUH;Yes;1;42;None;Yes;10.73;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4039.06
7638-QVMVY;No;0;7;None;Yes;26.09;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;705.58
3244-DCJWY;No;0;1;Offer E;Yes;23;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;93.25
7812-FZHPE;Yes;1;17;Offer D;Yes;18.26;Yes;No;None;Month-to-Month;No;Credit Card;720.32
4797-AXPXK;No;0;1;Offer E;Yes;43.48;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;113.48
5229-PRWKT;No;0;8;Offer E;Yes;24.76;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;847.73
5057-LCOUI;No;0;39;Offer C;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;2011.4
0156-FVPTA;Yes;1;22;Offer D;Yes;27.24;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;1751.98
1984-FCOWB;Yes;1;70;Offer A;Yes;41.88;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;10756.15
0654-HMSHN;Yes;1;21;Offer D;Yes;42.65;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;3053.6
5196-SGOAK;No;0;1;Offer E;Yes;9.05;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;84.75
6108-OQZDQ;Yes;4;4;Offer E;Yes;9.98;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;424.42
0363-QJVFX;No;0;32;Offer C;Yes;27.69;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;4318.98
9840-DVNDC;No;0;6;None;Yes;6.4;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;511.45
8042-JVNFH;No;0;1;None;Yes;35.28;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;106.63
3374-LXDEV;No;0;13;Offer D;Yes;8.59;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1244.02
5049-GLYVG;No;0;1;Offer E;Yes;47.26;No;No;None;Month-to-Month;No;Credit Card;67.86
5883-GTGVD;No;0;19;Offer D;Yes;2.19;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1973.36
4817-QRJSX;No;0;10;Offer D;Yes;49.5;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;1313.05
9985-MWVIX;No;0;1;Offer E;Yes;42.09;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;112.24
2237-ZFSMY;No;0;39;Offer C;Yes;4.48;No;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;3867.57
6711-VTNRE;No;0;36;None;Yes;27.72;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4076.02
4548-SDBKE;No;0;5;Offer E;Yes;34.49;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;647.25
4143-OOBWZ;No;0;5;Offer E;Yes;25.11;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;541.85
7854-EKTJL;No;0;2;None;Yes;29.81;No;No;None;Month-to-Month;Yes;Bank Withdrawal;95.47
9102-IAYHT;Yes;1;17;None;Yes;47.76;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2263.52
3422-LYEPQ;Yes;1;1;Offer E;Yes;18.84;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;89.84
4361-JEIVL;No;0;1;Offer E;Yes;7.14;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;51.54
9507-EXLTT;Yes;2;1;Offer E;Yes;23.63;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;102.98
9846-GKXAS;No;0;9;Offer E;Yes;1.34;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;821.81
6017-PPLPX;Yes;1;20;None;Yes;16.49;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1800.75
4581-SSPWD;No;0;3;Offer E;Yes;5.2;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;271.9
0378-NHQXU;Yes;7;17;None;Yes;17.91;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1765.12
4512-ZUIYL;No;0;2;Offer E;Yes;37.76;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;228.57
7969-AULMZ;No;0;21;None;Yes;9.06;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2309.76
0568-ONFPC;Yes;1;5;Offer E;Yes;40.05;Yes;No;None;Month-to-Month;Yes;Bank Withdrawal;335.25
0733-VUNUW;No;0;24;None;Yes;8.99;Yes;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;1676.31
4550-EVXNY;No;0;1;Offer E;Yes;49.24;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;118.89
2968-SSGAA;No;0;10;None;Yes;45.21;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1512.3
6777-TGHTM;No;0;53;None;Yes;29.8;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;7364.9
3538-WZPHD;No;0;3;Offer E;No;0;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;79.45
8610-WFCJF;Yes;2;49;None;Yes;49.63;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;7215.37
4905-JEFDW;No;0;11;None;No;0;No;Yes;DSL;One Year;Yes;Bank Withdrawal;470.6
7881-INRLC;No;0;45;Offer B;Yes;14.12;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;5375.4
0117-LFRMW;Yes;1;37;None;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;1448.8
6172-FECYY;Yes;1;49;Offer B;Yes;39.6;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;6195.25
4786-UKSNZ;No;0;1;Offer E;Yes;11.25;No;No;None;Month-to-Month;No;Credit Card;31.45
4192-GORJT;Yes;1;5;None;Yes;39.36;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;694.9
7240-ETPTR;Yes;1;9;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;452.2
2202-CUYXZ;No;0;1;None;Yes;36.07;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;120.92
5995-OIGLP;No;0;12;None;Yes;7.97;No;Yes;Cable;Month-to-Month;No;Credit Card;750.49
6261-RCVNS;No;0;42;Offer B;Yes;5.75;No;Yes;DSL;One Year;No;Credit Card;3402.05
7951-QKZPL;Yes;1;33;None;Yes;35.31;Yes;No;None;Two Year;Yes;Credit Card;1870.48
3640-PHQXK;No;0;31;None;Yes;6.33;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2961.95
8019-ENHXU;Yes;1;42;Offer B;Yes;34.65;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5702.89
9033-EOXWV;No;0;12;None;Yes;42.58;Yes;Yes;DSL;One Year;No;Credit Card;1335
1522-VVDMG;Yes;1;7;None;Yes;19.23;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;717.39
9185-TQCVP;Yes;1;14;None;Yes;21.3;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1398.92
8063-RJYNF;No;0;16;None;Yes;20.44;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1950.29
0687-ZVTHB;Yes;1;65;Offer B;Yes;26.75;Yes;Yes;Cable;One Year;No;Credit Card;6378.37
9661-ACXBS;No;0;42;Offer B;Yes;33.46;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5765.92
3727-RJMEO;Yes;3;6;None;Yes;8.59;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;462.84
5685-IIXLY;Yes;1;5;None;Yes;7;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;414.76
4250-ZBWLV;No;0;68;Offer A;Yes;21.74;Yes;Yes;Fiber Optic;One Year;No;Bank Withdrawal;8645.19
5095-AESKG;Yes;1;3;None;Yes;31.61;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;347.78
1871-MOWRM;Yes;3;12;None;Yes;18.26;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1061.85
2027-OAQQC;No;0;43;Offer B;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;2055.91
1555-DJEQW;Yes;1;70;Offer A;Yes;16.78;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8849.96
0519-XUZJU;No;0;1;None;Yes;26;No;Yes;Fiber Optic;Month-to-Month;No;Mailed Check;96.75
6338-AVWCY;No;0;3;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Mailed Check;130.75
9445-SZLCH;Yes;3;36;None;Yes;24.51;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4335.3
7568-PODML;No;0;1;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Mailed Check;45.3
5349-IECLD;No;0;2;None;Yes;26.05;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;230.2
3945-GFWQL;No;0;12;None;Yes;5.16;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;524.31
3797-VTIDR;Yes;3;1;Offer E;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;23.45
9526-BIHHD;No;0;1;Offer E;No;0;No;Yes;Cable;Month-to-Month;No;Mailed Check;29.7
4523-WXCEF;Yes;4;59;Offer B;Yes;9.23;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;6584.47
8364-TRMMK;No;0;3;Offer E;Yes;22.56;Yes;Yes;Cable;Month-to-Month;Yes;Mailed Check;218.98
3063-QFSZL;No;0;1;Offer E;Yes;13.01;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;68.41
9249-FXSCK;No;0;52;Offer B;Yes;33.69;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;7667.06
5493-SDRDQ;No;0;2;Offer E;Yes;5.33;No;Yes;Cable;Month-to-Month;Yes;Mailed Check;124.01
0871-URUWO;Yes;1;13;None;Yes;30.55;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;1756.15
0870-VEMYL;No;0;5;Offer E;Yes;24.32;No;Yes;Cable;Month-to-Month;No;Credit Card;368.44
