id_cliente;status;categoria_churn;saida_trimestre
8634-CILSZ;Churned;Competitor;Yes
6682-QJDGB;Churned;Competitor;Yes
8780-IXSTS;Churned;Competitor;Yes
9530-EHPOH;Churned;Competitor;Yes
0345-HKJVM;Churned;Other;Yes
3049-SOLAY;Churned;Competitor;Yes
3235-ETOOB;Churned;Competitor;Yes
8058-INTPH;Churned;Competitor;Yes
8821-XNHVZ;Churned;Competitor;Yes
2082-OJVTK;Churned;Competitor;Yes
5940-NFXKV;Churned;Competitor;Yes
8053-WWDRO;Churned;Competitor;Yes
9564-KCLHR;Churned;Competitor;Yes
2082-CEFLT;Churned;Competitor;Yes
1213-NGCUN;Churned;Dissatisfaction;Yes
5688-KZTSN;Churned;Competitor;Yes
2894-QOJRX;Churned;Competitor;Yes
3143-JQEGI;Churned;Competitor;Yes
6386-SZZKH;Churned;Competitor;Yes
3521-SYVOR;Churned;Attitude;Yes
9526-JAWYF;Churned;Competitor;Yes
5649-VUKMC;Churned;Competitor;Yes
4919-IKATY;Churned;Competitor;Yes
9050-QLROH;Churned;Competitor;Yes
0877-SDMBN;Churned;Competitor;Yes
8065-YKXKD;Churned;Other;Yes
9637-EIHEQ;Churned;Competitor;Yes
9689-PTNPG;Churned;Competitor;Yes
9465-RWMXL;Churned;Competitor;Yes
2362-IBOOY;Churned;Competitor;Yes
0843-WTBXE;Churned;Other;Yes
5515-IDEJJ;Churned;Competitor;Yes
5376-DEQCP;Churned;Competitor;Yes
9095-HFAFX;Churned;Competitor;Yes
2379-ENZGV;Churned;Competitor;Yes
2722-VOJQL;Churned;Other;Yes
5228-EXCET;Churned;Competitor;Yes
7394-FKDNK;Churned;Competitor;Yes
6331-LWDTQ;Churned;Dissatisfaction;Yes
1597-FZREH;Churned;Price;Yes
0727-IWKVK;Churned;Price;Yes
3512-IZIKN;Churned;Dissatisfaction;Yes
6141-OOXUQ;Churned;Dissatisfaction;Yes
7503-ZGUZJ;Churned;Dissatisfaction;Yes
8718-PTMEZ;Churned;Other;Yes
2207-OBZNX;Churned;Attitude;Yes
6142-VSJQO;Churned;Attitude;Yes
6437-UKHMV;Churned;Attitude;Yes
1114-CENIM;Churned;Other;Yes
6289-CPNLD;Churned;Competitor;Yes
5536-SLHPM;Churned;Competitor;Yes
8837-VVWLQ;Churned;Other;Yes
2696-NARTR;Churned;Other;Yes
7614-QVWQL;Churned;Other;Yes
1809-DMJHQ;Churned;Competitor;Yes
6923-EFPNL;Churned;Competitor;Yes
9574-RKJIF;Churned;Competitor;Yes
2619-WFQWU;Churned;Competitor;Yes
0778-NELLA;Churned;Competitor;Yes
4614-NUVZD;Churned;Competitor;Yes
3803-KMQFW;Churned;Attitude;Yes
6804-GDMOI;Churned;Competitor;Yes
9572-MTILT;Churned;Competitor;Yes
9611-CTWIH;Churned;Competitor;Yes
0329-GTIAJ;Churned;Price;Yes
6629-CZTTH;Churned;Dissatisfaction;Yes
5364-EVNIB;Churned;Dissatisfaction;Yes
5087-SUURX;Churned;Dissatisfaction;Yes
4929-BSTRX;Churned;Price;Yes
2225-ZRGSG;Churned;Price;Yes
5271-YNWVR;Churned;Price;Yes
6330-JKLPC;Churned;Dissatisfaction;Yes
4667-OHGKG;Churned;Dissatisfaction;Yes
1660-HSOOQ;Churned;Dissatisfaction;Yes
7253-UVNDW;Churned;Dissatisfaction;Yes
7228-OMTPN;Churned;Other;Yes
2344-JMOGN;Churned;Other;Yes
3799-ISUZQ;Churned;Dissatisfaction;Yes
1794-HBQTJ;Churned;Dissatisfaction;Yes
4818-DRBQT;Churned;Attitude;Yes
1320-HTRDR;Churned;Attitude;Yes
1493-AMTIE;Churned;Price;Yes
6424-ELEYH;Churned;Competitor;Yes
4391-RESHN;Churned;Competitor;Yes
6821-BUXUX;Churned;Competitor;Yes
9801-GDWGV;Churned;Competitor;Yes
2320-JRSDE;Churned;Attitude;Yes
0601-WZHJF;Churned;Attitude;Yes
5143-WMWOG;Churned;Attitude;Yes
5393-RXQSZ;Churned;Attitude;Yes
0231-LXVAP;Churned;Competitor;Yes
9444-JTXHZ;Churned;Other;Yes
5510-BOIUJ;Churned;Attitude;Yes
4471-KXAUH;Churned;Attitude;Yes
7638-QVMVY;Churned;Attitude;Yes
3244-DCJWY;Churned;Competitor;Yes
7812-FZHPE;Churned;Price;Yes
4797-AXPXK;Churned;Attitude;Yes
5229-PRWKT;Churned;Attitude;Yes
5057-LCOUI;Churned;Attitude;Yes
0156-FVPTA;Churned;Attitude;Yes
1984-FCOWB;Churned;Attitude;Yes
0654-HMSHN;Churned;Attitude;Yes
5196-SGOAK;Churned;Attitude;Yes
6108-OQZDQ;Churned;Attitude;Yes
0363-QJVFX;Churned;Attitude;Yes
9840-DVNDC;Churned;Attitude;Yes
8042-JVNFH;Churned;Attitude;Yes
3374-LXDEV;Churned;Competitor;Yes
5049-GLYVG;Churned;Price;Yes
5883-GTGVD;Churned;Competitor;Yes
4817-QRJSX;Churned;Attitude;Yes
9985-MWVIX;Churned;Competitor;Yes
2237-ZFSMY;Churned;Attitude;Yes
6711-VTNRE;Churned;Competitor;Yes
4548-SDBKE;Churned;Attitude;Yes
8066-POXGX;Churned;Attitude;Yes
4143-OOBWZ;Churned;Attitude;Yes
7854-EKTJL;Churned;Attitude;Yes
9102-IAYHT;Churned;Attitude;Yes
3422-LYEPQ;Churned;Attitude;Yes
4361-JEIVL;Churned;Attitude;Yes
9507-EXLTT;Churned;Attitude;Yes
9846-GKXAS;Churned;Attitude;Yes
6017-PPLPX;Churned;Competitor;Yes
4581-SSPWD;Churned;Competitor;Yes
0378-NHQXU;Churned;Other;Yes
4512-ZUIYL;Churned;Other;Yes
7969-AULMZ;Churned;Other;Yes
0568-ONFPC;Churned;Other;Yes
0733-VUNUW;Churned;Competitor;Yes
4550-EVXNY;Churned;Competitor;Yes
2968-SSGAA;Churned;Competitor;Yes
6777-TGHTM;Churned;Competitor;Yes
3538-WZPHD;Churned;Competitor;Yes
8610-WFCJF;Churned;Competitor;Yes
4905-JEFDW;Churned;Competitor;Yes
7881-INRLC;Churned;Competitor;Yes
0117-LFRMW;Churned;Competitor;Yes
6172-FECYY;Churned;Competitor;Yes
4786-UKSNZ;Churned;Competitor;Yes
4192-GORJT;Churned;Competitor;Yes
7240-ETPTR;Churned;Price;Yes
2202-CUYXZ;Churned;Competitor;Yes
5995-OIGLP;Churned;Price;Yes
6261-RCVNS;Churned;Price;Yes
7951-QKZPL;Churned;Price;Yes
3640-PHQXK;Churned;Dissatisfaction;Yes
8019-ENHXU;Churned;Dissatisfaction;Yes
9033-EOXWV;Churned;Other;Yes
1522-VVDMG;Churned;Dissatisfaction;Yes
9185-TQCVP;Churned;Dissatisfaction;Yes
8063-RJYNF;Churned;Competitor;Yes
0687-ZVTHB;Churned;Competitor;Yes
9661-ACXBS;Churned;Competitor;Yes
3727-RJMEO;Churned;Competitor;Yes
5685-IIXLY;Churned;Competitor;Yes
4250-ZBWLV;Churned;Competitor;Yes
5095-AESKG;Churned;Competitor;Yes
1871-MOWRM;Churned;Competitor;Yes
2027-OAQQC;Churned;Competitor;Yes
1555-DJEQW;Churned;Price;Yes
0519-XUZJU;Churned;Dissatisfaction;Yes
6338-AVWCY;Churned;Competitor;Yes
9445-SZLCH;Churned;Dissatisfaction;Yes
7568-PODML;Churned;Competitor;Yes
5349-IECLD;Churned;Competitor;Yes
3945-GFWQL;Churned;Price;Yes
3797-VTIDR;Churned;Price;Yes
9526-BIHHD;Churned;Dissatisfaction;Yes
4523-WXCEF;Churned;Dissatisfaction;Yes
8364-TRMMK;Churned;Dissatisfaction;Yes
3063-QFSZL;Churned;Competitor;Yes
9249-FXSCK;Churned;Competitor;Yes
5493-SDRDQ;Churned;Competitor;Yes
0871-URUWO;Churned;Competitor;Yes
0870-VEMYL;Churned;Competitor;Yes
3982-XWFZQ;Churned;Competitor;Yes
4009-ALQFH;Churned;Competitor;Yes
3627-FCRDW;Churned;Competitor;Yes
7562-GSUHK;Churned;Competitor;Yes
4903-UYAVB;Churned;Competitor;Yes
6776-TLWOI;Churned;Price;Yes
4077-CROMM;Churned;Dissatisfaction;Yes
2868-MZAGQ;Churned;Dissatisfaction;Yes
4847-QNOKA;Churned;Dissatisfaction;Yes
6379-RXJRQ;Churned;Dissatisfaction;Yes
8650-RHRKE;Churned;Dissatisfaction;Yes
0475-RIJEP;Churned;Price;Yes
1260-TTRXI;Churned;Price;Yes
4789-KWMXN;Churned;Price;Yes
2867-UIMSS;Churned;Dissatisfaction;Yes
8111-RKSPX;Churned;Dissatisfaction;Yes
1585-MQSSU;Churned;Dissatisfaction;Yes
8559-CIZFV;Churned;Other;Yes
7547-EKNFS;Churned;Attitude;Yes
4439-JMPMT;Churned;Attitude;Yes
2575-GFSOE;Churned;Attitude;Yes
2842-JTCCU;Churned;Attitude;Yes
9681-OXGVC;Churned;Competitor;Yes
7153-OANIO;Churned;Other;Yes
6521-YYTYI;Churned;Other;Yes
8878-HMWBV;Churned;Competitor;Yes
3751-KTZEL;Churned;Competitor;Yes
0328-GRPMV;Churned;Competitor;Yes
4195-SMMNX;Churned;Attitude;Yes
6956-SMUCM;Churned;Competitor;Yes
3223-WZWJM;Churned;Competitor;Yes
9053-JZFKV;Churned;Other;Yes
2530-ENDWQ;Churned;Competitor;Yes
6615-ZGEDR;Churned;Attitude;Yes
9250-WYPLL;Churned;Competitor;Yes
2754-XBHTB;Churned;Competitor;Yes
7055-VKGDA;Churned;Dissatisfaction;Yes
0754-UKWQP;Churned;Competitor;Yes
7493-TPUWZ;Churned;Competitor;Yes
1577-HKTFG;Churned;Attitude;Yes
8752-STIVR;Churned;Dissatisfaction;Yes
4558-FANTW;Churned;Price;Yes
7623-TRNQN;Churned;Price;Yes
9330-IJWIO;Churned;Price;Yes
1842-EZJMK;Churned;Competitor;Yes
8079-XRJRS;Churned;Dissatisfaction;Yes
8073-IJDCM;Churned;Price;Yes
2869-ADAWR;Churned;Dissatisfaction;Yes
9894-EZEWG;Churned;Competitor;Yes
7851-FLGGQ;Churned;Competitor;Yes
0637-UBJRP;Churned;Competitor;Yes
0940-OUQEC;Churned;Competitor;Yes
0702-PGIBZ;Churned;Competitor;Yes
1963-VAUKV;Churned;Price;Yes
3058-HJCUY;Churned;Competitor;Yes
3259-FDWOY;Churned;Competitor;Yes
0807-ZABDG;Churned;Competitor;Yes
5748-RNCJT;Churned;Competitor;Yes
7739-LAXOG;Churned;Competitor;Yes
6034-ZRYCV;Churned;Competitor;Yes
2079-FBMZK;Churned;Competitor;Yes
6608-QQLVK;Churned;Competitor;Yes
6302-JGYRJ;Churned;Dissatisfaction;Yes
3685-YLCMQ;Churned;Dissatisfaction;Yes
8761-NSOBC;Churned;Dissatisfaction;Yes
8413-VONUO;Churned;Dissatisfaction;Yes
9223-UCPVT;Churned;Price;Yes
4351-QLCSU;Churned;Price;Yes
5419-JPRRN;Churned;Price;Yes
2100-BDNSN;Churned;Price;Yes
0488-GSLFR;Churned;Dissatisfaction;Yes
9318-NKNFC;Churned;Dissatisfaction;Yes
9728-FTTVZ;Churned;Dissatisfaction;Yes
7254-IQWOZ;Churned;Dissatisfaction;Yes
0742-NXBGR;Churned;Competitor;Yes
6110-OHIHY;Churned;Competitor;Yes
5889-LFOLL;Churned;Competitor;Yes
5708-EVONK;Churned;Other;Yes
8708-XPXHZ;Churned;Competitor;Yes
7016-BPGEU;Churned;Competitor;Yes
6876-ADESB;Churned;Competitor;Yes
1963-SVUCV;Churned;Competitor;Yes
0220-EBGCE;Churned;Competitor;Yes
2754-VDLTR;Churned;Competitor;Yes
3190-XFANI;Churned;Competitor;Yes
7551-DACSP;Churned;Competitor;Yes
0520-FDVVT;Churned;Price;Yes
1444-VVSGW;Churned;Dissatisfaction;Yes
5712-PTIWW;Churned;Dissatisfaction;Yes
3315-TOTBP;Churned;Dissatisfaction;Yes
1518-VOWAV;Churned;Competitor;Yes
5909-ECHUI;Churned;Price;Yes
1309-BXVOQ;Churned;Price;Yes
2856-HYAPG;Churned;Price;Yes
4488-PSYCG;Churned;Price;Yes
6906-ANDWJ;Churned;Dissatisfaction;Yes
1031-IIDEO;Churned;Dissatisfaction;Yes
5832-XKAES;Churned;Other;Yes
4701-AHWMW;Churned;Attitude;Yes
9210-IAHGH;Churned;Attitude;Yes
0023-XUOPT;Churned;Other;Yes
4592-IWTJI;Churned;Attitude;Yes
6518-LGAOV;Churned;Other;Yes
7242-QZLXF;Churned;Competitor;Yes
4576-CSAJH;Churned;Competitor;Yes
1000-AJSLD;Churned;Competitor;Yes
1062-LHZOD;Churned;Competitor;Yes
9600-NAXZN;Churned;Competitor;Yes
6457-USBER;Churned;Competitor;Yes
4662-EKDPQ;Churned;Competitor;Yes
9259-PACGQ;Churned;Competitor;Yes
4415-IJZTP;Churned;Competitor;Yes
1465-VINDH;Churned;Competitor;Yes
2810-FTLEM;Churned;Competitor;Yes
1925-TIBLE;Churned;Competitor;Yes
1447-GIQMR;Churned;Competitor;Yes
0872-NXJYS;Churned;Competitor;Yes
9412-ARGBX;Churned;Competitor;Yes
2737-WFVYW;Churned;Dissatisfaction;Yes
9850-OWRHQ;Churned;Dissatisfaction;Yes
8676-TRMJS;Churned;Dissatisfaction;Yes
8182-PNAGI;Churned;Price;Yes
2180-DXNEG;Churned;Dissatisfaction;Yes
5515-AKOAJ;Churned;Dissatisfaction;Yes
8976-OQHGT;Churned;Dissatisfaction;Yes
5294-CDGWY;Churned;Other;Yes
5295-PCJOO;Churned;Other;Yes
9863-JZAIC;Churned;Other;Yes
7660-HDPJV;Churned;Dissatisfaction;Yes
7931-PXHFC;Churned;Dissatisfaction;Yes
4919-MOAVT;Churned;Competitor;Yes
3090-HAWSU;Churned;Competitor;Yes
9820-RMCQV;Churned;Competitor;Yes
7839-QRKXN;Churned;Price;Yes
5204-QZXPU;Churned;Competitor;Yes
4597-ELFTS;Churned;Attitude;Yes
8450-JOVAH;Churned;Competitor;Yes
1113-IUJYX;Churned;Competitor;Yes
7758-XKCBS;Churned;Competitor;Yes
8992-JQYUN;Churned;Competitor;Yes
0617-AQNWT;Churned;Competitor;Yes
2446-PLQVO;Churned;Other;Yes
8784-CGILN;Churned;Dissatisfaction;Yes
9451-LPGOO;Churned;Competitor;Yes
2025-JKFWI;Churned;Price;Yes
4078-SAYYN;Churned;Price;Yes
9940-HPQPG;Churned;Price;Yes
6618-RYATB;Churned;Price;Yes
9079-YEXQJ;Churned;Dissatisfaction;Yes
2685-SREOM;Churned;Competitor;Yes
0402-CQAJN;Churned;Dissatisfaction;Yes
6692-UDPJC;Churned;Dissatisfaction;Yes
0295-PPHDO;Churned;Competitor;Yes
1195-OIYEJ;Churned;Attitude;Yes
5906-CVLHP;Churned;Attitude;Yes
4501-EQDRN;Churned;Attitude;Yes
2990-HWIML;Churned;Competitor;Yes
7384-GHBPI;Churned;Attitude;Yes
7603-USHJS;Churned;Attitude;Yes
5876-HZVZM;Churned;Attitude;Yes
3085-QUOZK;Churned;Attitude;Yes
3926-CUQZX;Churned;Other;Yes
1041-RXHRA;Churned;Attitude;Yes
1750-CSKKM;Churned;Competitor;Yes
8267-ZNYVZ;Churned;Attitude;Yes
6457-GIRWB;Churned;Attitude;Yes
1450-SKCVI;Churned;Attitude;Yes
5570-PTWEH;Churned;Attitude;Yes
6502-MJQAE;Churned;Competitor;Yes
7693-LCKZL;Churned;Competitor;Yes
0032-PGELS;Churned;Attitude;Yes
6797-LNAQX;Churned;Competitor;Yes
6394-MFYNG;Churned;Attitude;Yes
8155-IBNHG;Churned;Attitude;Yes
4745-LSPLO;Churned;Attitude;Yes
8083-YTZES;Churned;Attitude;Yes
3976-BWUCK;Churned;Competitor;Yes
3585-ISXZP;Churned;Attitude;Yes
4174-LPGTI;Churned;Other;Yes
2108-XWMPY;Churned;Other;Yes
6304-IJFSQ;Churned;Other;Yes
0093-XWZFY;Churned;Competitor;Yes
7703-ZEKEF;Churned;Competitor;Yes
5482-NUPNA;Churned;Competitor;Yes
1122-JWTJW;Churned;Competitor;Yes
1699-HPSBG;Churned;Competitor;Yes
8775-CEBBJ;Churned;Competitor;Yes
0639-TSIQW;Churned;Competitor;Yes
7590-VHVEG;Joined;;No
5575-GNVDE;Stayed;;No
7795-CFOCW;Stayed;;No
1452-KIOVK;Stayed;;No
6713-OKOMC;Stayed;;No
6388-TABGU;Stayed;;No
9763-GRSKD;Stayed;;No
7469-LKBCI;Stayed;;No
8091-TTVAX;Stayed;;No
5129-JLPIS;Stayed;;No
3655-SNQYZ;Stayed;;No
8191-XWSZG;Stayed;;No
9959-WOFKT;Stayed;;No
4183-MYFRB;Stayed;;No
1680-VDCWW;Stayed;;No
3638-WEABW;Stayed;;No
6322-HRPFA;Stayed;;No
6865-JZNKO;Stayed;;No
5248-YGIJN;Stayed;;No
6827-IEAUQ;Stayed;;No
7310-EGVHZ;Joined;;No
6234-RAAPL;Stayed;;No
6572-ADKRS;Stayed;;No
8865-TNMNX;Stayed;;No
9489-DEDVP;Stayed;;No
9867-JCZSP;Stayed;;No
4671-VJLCL;Stayed;;No
4080-IIARD;Stayed;;No
3714-NTNFO;Stayed;;No
5948-UJZLF;Joined;;No
7639-LIAYI;Stayed;;No
2954-PIBKO;Stayed;;No
8769-KKTPH;Stayed;;No
3957-SQXML;Stayed;;No
5954-BDFSG;Stayed;;No
0434-CSFON;Stayed;;No
1215-FIGMP;Stayed;;No
0526-SXDJP;Stayed;;No
0557-ASKVU;Stayed;;No
5122-CYFXA;Joined;;No
8627-ZYGSZ;Stayed;;No
3410-YOQBQ;Stayed;;No
3170-NMYVV;Stayed;;No
7410-OIEDU;Stayed;;No
2273-QCKXA;Joined;;No
0731-EBJQB;Stayed;;No
8028-PNXHQ;Stayed;;No
5630-AHZIL;Joined;;No
6416-JNVRK;Stayed;;No
5590-ZSKRV;Stayed;;No
3887-PBQAO;Stayed;;No
8108-UXRQN;Stayed;;No
9919-YLNNG;Stayed;;No
0318-ZOPWS;Stayed;;No
4445-ZJNMU;Stayed;;No
4808-YNLEU;Stayed;;No
1862-QRWPE;Stayed;;No
2796-NNUFI;Stayed;;No
3016-KSVCP;Stayed;;No
4767-HZZHQ;Stayed;;No
7233-PAHHL;Stayed;;No
6067-NGCEU;Stayed;;No
9848-JQJTX;Stayed;;No
9803-FTJCG;Stayed;;No
3212-KXOCR;Stayed;;No
6380-ARCEH;Joined;;No
3679-XASPY;Joined;;No
7123-WQUHX;Stayed;;No
6180-YBIQI;Stayed;;No
6728-DKUCO;Stayed;;No
9750-BOOHV;Stayed;;No
8597-CWYHH;Stayed;;No
2848-YXSMW;Stayed;;No
4549-ZDQYY;Stayed;;No
5712-AHQNN;Stayed;;No
5256-SKJGO;Stayed;;No
3071-VBYPO;Joined;;No
9560-BBZXK;Stayed;;No
8402-OOOHJ;Stayed;;No
9445-ZUEQE;Stayed;;No
1091-SOZGA;Stayed;;No
2928-HLDBA;Stayed;;No
6497-TILVL;Stayed;;No
7219-TLZHO;Stayed;;No
4622-YNKIJ;Stayed;;No
6734-PSBAW;Stayed;;No
3930-ZGWVE;Joined;;No
2876-GZYZC;Stayed;;No
8587-XYZSF;Stayed;;No
7799-LGRDP;Stayed;;No
7850-VWJUU;Stayed;;No
3774-VBNXY;Stayed;;No
6217-KDYWC;Stayed;;No
1095-WGNGG;Stayed;;No
2636-SJDOU;Stayed;;No
5716-EZXZN;Stayed;;No
6837-BJYDQ;Joined;;No
6440-DKQGE;Stayed;;No
3466-BYAVD;Stayed;;No
3780-YVMFA;Stayed;;No
1679-JRFBR;Stayed;;No
9073-ZZIAY;Stayed;;No
3077-RSNTJ;Stayed;;No
6551-GNYDG;Stayed;;No
9167-APMXZ;Stayed;;No
2749-CTKAJ;Stayed;;No
6371-NZYEG;Stayed;;No
7554-NEWDD;Stayed;;No
8992-VONJD;Stayed;;No
4482-EWFMI;Joined;;No
4648-YPBTM;Stayed;;No
2907-ILJBN;Stayed;;No
6345-FZOQH;Stayed;;No
5997-OPVFA;Stayed;;No
1159-WFSGR;Stayed;;No
7654-YWJUF;Stayed;;No
6727-IOTLZ;Stayed;;No
5918-VUKWP;Stayed;;No
1744-JHKYS;Stayed;;No
5947-SGKCL;Stayed;;No
3712-PKXZA;Stayed;;No
6582-OIVSP;Joined;;No
5524-KHNJP;Stayed;;No
4827-USJHP;Stayed;;No
8167-GJLRN;Joined;;No
0956-SYCWG;Stayed;;No
8017-UVSZU;Stayed;;No
7100-FQPRV;Stayed;;No
2984-RGEYA;Stayed;;No
9680-NIAUV;Stayed;;No
2146-EGVDT;Stayed;;No
2604-IJPDU;Stayed;;No
9178-JHUVJ;Stayed;;No
6168-YBYNP;Stayed;;No
7255-SSFBC;Stayed;;No
3645-DEYGF;Joined;;No
9323-HGFWY;Stayed;;No
8544-GOQSH;Stayed;;No
3363-DTIVD;Stayed;;No
7018-WBJNK;Stayed;;No
9142-KZXOP;Stayed;;No
7674-YTAFD;Stayed;;No
6348-SNFUS;Stayed;;No
1347-KTTTA;Stayed;;No
4195-NZGTA;Joined;;No
7157-SMCFK;Stayed;;No
4709-LKHYG;Stayed;;No
0699-NDKJM;Stayed;;No
9286-BHDQG;Stayed;;No
0230-WEQUW;Stayed;;No
2040-LDIWQ;Stayed;;No
6496-JDSSB;Stayed;;No
4443-EMBNA;Stayed;;No
6469-MRVET;Joined;;No
5961-VUSRV;Stayed;;No
6778-JFCMK;Stayed;;No
6341-JVQGF;Stayed;;No
4811-JBUVU;Stayed;;No
0945-TSONX;Stayed;;No
2651-ZCBXV;Stayed;;No
3316-UWXUY;Stayed;;No
7083-MIOPC;Stayed;;No
1984-GPTEH;Stayed;;No
0621-JFHOL;Stayed;;No
9903-LYSAB;Stayed;;No
9227-UAQFT;Stayed;;No
7301-ABVAD;Stayed;;No
6614-FHDBO;Stayed;;No
7576-ASEJU;Stayed;;No
0303-UNCIP;Stayed;;No
0959-WHOKV;Stayed;;No
4075-JFPGR;Stayed;;No
3282-ZISZV;Stayed;;No
3675-YDUPJ;Stayed;;No
4111-BNXIF;Stayed;;No
7017-VFHAY;Stayed;;No
6655-LHBYW;Stayed;;No
7605-BDWDC;Stayed;;No
1950-KSVVJ;Stayed;;No
0123-CRBRT;Stayed;;No
6292-TOSSS;Stayed;;No
7014-ZZXAW;Stayed;;No
7633-MVPUY;Stayed;;No
8645-KWHJO;Stayed;;No
4130-MZLCC;Stayed;;No
0314-TKOSI;Stayed;;No
8229-MYEJZ;Stayed;;No
2080-SRCDE;Joined;;No
9577-WJVCQ;Stayed;;No
6202-DYYFX;Stayed;;No
3808-HFKDE;Stayed;;No
3727-OWVYD;Stayed;;No
2294-SALNE;Stayed;;No
1563-IWQEX;Stayed;;No
8203-XJZRC;Joined;;No
6556-DBKZF;Stayed;;No
2985-JUUBZ;Stayed;;No
0895-LMRSF;Stayed;;No
8266-VBFQL;Stayed;;No
8181-YHCMF;Stayed;;No
2240-HSJQD;Stayed;;No
1248-DYXUB;Stayed;;No
4115-BNPJY;Stayed;;No
4091-TVOCN;Stayed;;No
1098-TDVUQ;Joined;;No
7277-OZCGZ;Stayed;;No
1557-EMYVT;Stayed;;No
5027-YOCXN;Stayed;;No
3973-SKMLN;Stayed;;No
6745-JEFZB;Stayed;;No
9880-TDQAC;Stayed;;No
8705-WZCYL;Joined;;No
7102-JJVTX;Stayed;;No
8626-PTQGE;Stayed;;No
4983-CLMLV;Stayed;;No
9385-EHGDO;Stayed;;No
9498-FIMXL;Stayed;;No
2379-GYFLQ;Stayed;;No
2088-IEBAU;Stayed;;No
7982-VCELR;Stayed;;No
6885-PKOAM;Stayed;;No
7520-HQWJU;Stayed;;No
9639-BUJXT;Stayed;;No
5924-SNGKP;Stayed;;No
8966-SNIZF;Stayed;;No
6243-OZGFH;Stayed;;No
0513-RBGPE;Stayed;;No
5160-UXJED;Stayed;;No
8984-EYLLL;Stayed;;No
9833-TGFHX;Stayed;;No
9294-TDIPC;Stayed;;No
5229-DTFYB;Stayed;;No
0104-PPXDV;Stayed;;No
5176-LMJXE;Stayed;;No
3583-KRKMD;Stayed;;No
9069-LGEUL;Stayed;;No
7302-ZHMHP;Joined;;No
9571-EDEBV;Stayed;;No
3520-FJGCV;Stayed;;No
6563-VRERX;Stayed;;No
6122-EFVKN;Stayed;;No
2805-EDJPQ;Stayed;;No
6862-CQUMB;Stayed;;No
7156-MXBJE;Stayed;;No
6158-HDPXZ;Joined;;No
2863-IMQDR;Stayed;;No
5686-CMAWK;Stayed;;No
5651-CRHKQ;Stayed;;No
6583-SZVGP;Stayed;;No
1708-PBBOA;Stayed;;No
8782-LKFPK;Stayed;;No
5522-JBWMO;Joined;;No
3597-MVHJT;Stayed;;No
9967-ATRFS;Stayed;;No
2977-CEBSX;Stayed;;No
5876-QMYLD;Stayed;;No
2277-AXSDC;Stayed;;No
9442-JTWDL;Stayed;;No
3067-SVMTC;Stayed;;No
5495-GPSRW;Stayed;;No
7606-BPHHN;Stayed;;No
4742-DRORA;Stayed;;No
4163-NCJAK;Stayed;;No
5233-AOZUF;Stayed;;No
5973-EJGDP;Stayed;;No
7916-VCCPB;Stayed;;No
4686-GEFRM;Stayed;;No
5249-QYHEX;Stayed;;No
2233-FAGXV;Stayed;;No
5605-IYGFG;Stayed;;No
7663-ZTEGJ;Stayed;;No
3935-TBRZZ;Stayed;;No
8111-BKVDS;Stayed;;No
8734-DKSTZ;Stayed;;No
4360-PNRQB;Stayed;;No
6152-ONASV;Stayed;;No
7781-HVGMK;Stayed;;No
2181-UAESM;Joined;;No
6048-NJXHX;Stayed;;No
2320-SLKMB;Stayed;;No
4980-URKXC;Stayed;;No
4376-KFVRS;Stayed;;No
5886-VLQVU;Stayed;;No
3577-AMVUX;Joined;;No
0771-WLCLA;Stayed;;No
0206-TBWLC;Stayed;;No
2937-FTHUR;Stayed;;No
1910-FMXJM;Stayed;;No
0732-OCQOC;Stayed;;No
5168-MSWXT;Stayed;;No
1090-ESELR;Stayed;;No
8592-PLTMQ;Stayed;;No
8847-GEOOQ;Stayed;;No
4785-FCIFB;Stayed;;No
8313-NDOIA;Stayed;;No
5149-CUZUJ;Stayed;;No
0942-KOWSM;Stayed;;No
4237-CLSMM;Joined;;No
1452-VOQCH;Joined;;No
4719-UMSIY;Stayed;;No
6614-VBEGU;Stayed;;No
2996-XAUVF;Stayed;;No
5968-XQIVE;Stayed;;No
8896-RAZCR;Stayed;;No
1304-BCCFO;Stayed;;No
4104-PVRPS;Stayed;;No
4431-EDMIQ;Stayed;;No
0486-LGCCH;Stayed;;No
5168-MQQCA;Stayed;;No
7971-HLVXI;Stayed;;No
9094-AZPHK;Stayed;;No
3649-JPUGY;Stayed;;No
4472-LVYGI;Stayed;;No
3552-CTCYF;Stayed;;No
6778-YSNIH;Joined;;No
6579-JPICP;Joined;;No
4134-BSXLX;Stayed;;No
0505-SPOOW;Stayed;;No
4374-YMUSQ;Stayed;;No
3957-HHLMR;Stayed;;No
7803-XOCCZ;Stayed;;No
5736-YEJAX;Stayed;;No
8981-FJGLA;Stayed;;No
1135-LMECX;Joined;;No
8535-SFUTN;Stayed;;No
8677-HDZEE;Stayed;;No
2475-MROZF;Stayed;;No
3482-ABPKK;Stayed;;No
7531-GQHME;Stayed;;No
5174-ITUMV;Stayed;;No
0913-XWSCN;Stayed;;No
0750-EBAIU;Stayed;;No
3571-DPYUH;Stayed;;No
7601-GNDYK;Stayed;;No
8067-NIOYM;Stayed;;No
1403-GYAFU;Stayed;;No
4234-XTNEA;Joined;;No
5348-CAGXB;Stayed;;No
0621-HJWXJ;Stayed;;No
5844-QVTAT;Stayed;;No
8905-IAZPF;Stayed;;No
5394-MEITZ;Stayed;;No
6859-QNXIQ;Stayed;;No
